crown_id,ortho,gx,gy,label,n_views,best_margin_px,tile,tile_path,bx,by,bw,bh,split_fold
52000_20000_03948,52000_20000,3727.0,1845.0,Healthy,42,425.0,52000_20000_3292_1246_jpg.rf.f97fbf9acaf7eaf2a4ee9378690a7d9b.jpg,layer1_build\ds_B\train\52000_20000_3292_1246_jpg.rf.f97fbf9acaf7eaf2a4ee9378690a7d9b.jpg,385,549,100,100,52000_20000
52000_20000_03949,52000_20000,4729.0,1846.0,Healthy,12,215.0,52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,layer1_build\ds_B\train\52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,759,284,100,100,52000_20000
52000_20000_03950,52000_20000,783.5,1846.5,Healthy,38,482.5,52000_20000_242_1361_jpg.rf.b26057af8c0884325074bb35bcc4c669.jpg,layer1_build\ds_B\train\52000_20000_242_1361_jpg.rf.b26057af8c0884325074bb35bcc4c669.jpg,523,467,37,37,52000_20000
52000_20000_03951,52000_20000,2394.0,1848.0,Healthy,57,473.0,52000_20000_1881_1297_jpg.rf.d98fcc0af904f4713bd538b6984318a4.jpg,layer1_build\ds_B\train\52000_20000_1881_1297_jpg.rf.d98fcc0af904f4713bd538b6984318a4.jpg,494,532,38,38,52000_20000
52000_20000_03952,52000_20000,3164.0,1848.0,Healthy,44,474.0,52000_20000_2614_1300_jpg.rf.bd588cf6a360a96a27f50f6d5b1f0c44.jpg,layer1_build\ds_B\train\52000_20000_2614_1300_jpg.rf.bd588cf6a360a96a27f50f6d5b1f0c44.jpg,525,523,50,50,52000_20000
52000_20000_03953,52000_20000,2967.0,1851.0,Healthy,42,465.0,52000_20000_2502_1302_jpg.rf.07ec8cc05b40b2fa83899fbd9393f3f4.jpg,layer1_build\ds_B\valid\52000_20000_2502_1302_jpg.rf.07ec8cc05b40b2fa83899fbd9393f3f4.jpg,440,524,50,50,52000_20000
52000_20000_03954,52000_20000,4136.0,1852.5,Healthy,34,474.5,52000_20000_3587_1303_jpg.rf.2797e45f3432ffd9e8727edb67c308e6.jpg,layer1_build\ds_B\valid\52000_20000_3587_1303_jpg.rf.2797e45f3432ffd9e8727edb67c308e6.jpg,493,493,112,113,52000_20000
52000_20000_03955,52000_20000,1821.5,1857.5,Healthy,51,490.5,52000_20000_1331_1326_jpg.rf.d0529a6516bf3b1eef2c748abc6fda89.jpg,layer1_build\ds_B\train\52000_20000_1331_1326_jpg.rf.d0529a6516bf3b1eef2c748abc6fda89.jpg,459,500,63,63,52000_20000
52000_20000_03956,52000_20000,4526.0,1857.5,Healthy,18,384.5,52000_20000_3892_1218_jpg.rf.079a46f4f522debef18938fc2da6600e.jpg,layer1_build\ds_B\train\52000_20000_3892_1218_jpg.rf.079a46f4f522debef18938fc2da6600e.jpg,578,583,112,113,52000_20000
52000_20000_03957,52000_20000,1430.0,1859.5,Healthy,44,497.5,52000_20000_911_1333_jpg.rf.6252c7b1234dedde3ba167e3110ce914.jpg,layer1_build\ds_B\train\52000_20000_911_1333_jpg.rf.6252c7b1234dedde3ba167e3110ce914.jpg,475,482,88,89,52000_20000
52000_20000_03958,52000_20000,1233.0,1861.5,Healthy,37,475.0,52000_20000_684_1344_jpg.rf.930722ab909a7f2b3789c61ce2a0ab22.jpg,layer1_build\ds_B\train\52000_20000_684_1344_jpg.rf.930722ab909a7f2b3789c61ce2a0ab22.jpg,499,467,100,101,52000_20000
52000_20000_03959,52000_20000,437.0,1875.0,Healthy,21,413.0,52000_20000_20_1462_jpg.rf.cf918ba5fb2ed76a18ee22a0973d4218.jpg,layer1_build\ds_B\train\52000_20000_20_1462_jpg.rf.cf918ba5fb2ed76a18ee22a0973d4218.jpg,392,388,50,50,52000_20000
52000_20000_03960,52000_20000,2486.0,1884.5,Healthy,49,471.5,52000_20000_1942_1332_jpg.rf.1294b4997c9e4cae4c9f5aabb63af244.jpg,layer1_build\ds_B\valid\52000_20000_1942_1332_jpg.rf.1294b4997c9e4cae4c9f5aabb63af244.jpg,519,527,50,51,52000_20000
52000_20000_03961,52000_20000,2663.0,1887.5,Healthy,46,439.5,52000_20000_2134_1448_jpg.rf.884a064d7f1b94c543eafb85c31f3158.jpg,layer1_build\ds_B\valid\52000_20000_2134_1448_jpg.rf.884a064d7f1b94c543eafb85c31f3158.jpg,498,408,62,63,52000_20000
52000_20000_03962,52000_20000,2306.0,1889.0,Healthy,61,464.0,52000_20000_1746_1395_jpg.rf.57b7b377b6668635649401bf51f8219f.jpg,layer1_build\ds_B\train\52000_20000_1746_1395_jpg.rf.57b7b377b6668635649401bf51f8219f.jpg,535,469,50,50,52000_20000
52000_20000_03963,52000_20000,3259.0,1889.0,Healthy,45,481.0,52000_20000_2778_1405_jpg.rf.01f03f0f45eacba850f8eea3983a10b4.jpg,layer1_build\ds_B\train\52000_20000_2778_1405_jpg.rf.01f03f0f45eacba850f8eea3983a10b4.jpg,456,459,50,50,52000_20000
52000_20000_03964,52000_20000,2874.0,1894.0,Healthy,47,439.0,52000_20000_2289_1387_jpg.rf.66a17a776c27e5d62f91c777f6262742.jpg,layer1_build\ds_B\valid\52000_20000_2289_1387_jpg.rf.66a17a776c27e5d62f91c777f6262742.jpg,560,482,50,50,52000_20000
52000_20000_03965,52000_20000,3453.0,1894.0,Healthy,46,473.0,52000_20000_2925_1421_jpg.rf.0959c7bfc5b5634408b1d3e60929b1e2.jpg,layer1_build\ds_B\valid\52000_20000_2925_1421_jpg.rf.0959c7bfc5b5634408b1d3e60929b1e2.jpg,472,416,112,114,52000_20000
52000_20000_03966,52000_20000,332.5,1896.0,Healthy,16,318.5,52000_20000_14_1574_jpg.rf.54aa9b148da907a5024fb4fb4aa85649.jpg,layer1_build\ds_B\test\52000_20000_14_1574_jpg.rf.54aa9b148da907a5024fb4fb4aa85649.jpg,300,303,37,38,52000_20000
52000_20000_03967,52000_20000,3652.5,1896.0,Healthy,40,419.0,52000_20000_3233_1477_jpg.rf.f4fe2417ab09488f7349c82cd106aa32.jpg,layer1_build\ds_B\test\52000_20000_3233_1477_jpg.rf.f4fe2417ab09488f7349c82cd106aa32.jpg,357,356,125,126,52000_20000
52000_20000_03968,52000_20000,4233.0,1897.0,Healthy,24,388.0,52000_20000_3668_1509_jpg.rf.933c37374237254f36240976ec694294.jpg,layer1_build\ds_B\test\52000_20000_3668_1509_jpg.rf.933c37374237254f36240976ec694294.jpg,509,331,112,114,52000_20000
52000_20000_03969,52000_20000,1716.0,1897.5,Healthy,51,422.0,52000_20000_1294_1410_jpg.rf.4865d416d764f822c3b9455f22579bad.jpg,layer1_build\ds_B\test\52000_20000_1294_1410_jpg.rf.4865d416d764f822c3b9455f22579bad.jpg,397,462,50,51,52000_20000
52000_20000_03970,52000_20000,57.0,1900.0,Healthy,2,43.0,52000_20000_14_1574_jpg.rf.54aa9b148da907a5024fb4fb4aa85649.jpg,layer1_build\ds_B\test\52000_20000_14_1574_jpg.rf.54aa9b148da907a5024fb4fb4aa85649.jpg,18,301,50,50,52000_20000
52000_20000_03971,52000_20000,2194.5,1900.0,Healthy,61,451.0,52000_20000_1646_1327_jpg.rf.89029a40ae1d3d189c4e9577ce66f497.jpg,layer1_build\ds_B\train\52000_20000_1646_1327_jpg.rf.89029a40ae1d3d189c4e9577ce66f497.jpg,530,554,37,38,52000_20000
52000_20000_03972,52000_20000,938.0,1901.0,Healthy,46,473.0,52000_20000_387_1365_jpg.rf.97dabc97575ad9080be4037018ad9252.jpg,layer1_build\ds_B\train\52000_20000_387_1365_jpg.rf.97dabc97575ad9080be4037018ad9252.jpg,532,517,38,38,52000_20000
52000_20000_03973,52000_20000,4036.5,1902.5,Healthy,38,424.5,52000_20000_3587_1303_jpg.rf.2797e45f3432ffd9e8727edb67c308e6.jpg,layer1_build\ds_B\valid\52000_20000_3587_1303_jpg.rf.2797e45f3432ffd9e8727edb67c308e6.jpg,393,543,113,113,52000_20000
52000_20000_03974,52000_20000,1915.5,1903.5,Healthy,56,476.5,52000_20000_1439_1397_jpg.rf.13c4bae91b06af4f9ee2e2cda6ceb2db.jpg,layer1_build\ds_B\train\52000_20000_1439_1397_jpg.rf.13c4bae91b06af4f9ee2e2cda6ceb2db.jpg,445,475,63,63,52000_20000
52000_20000_03975,52000_20000,3847.0,1905.5,Healthy,41,414.5,52000_20000_3370_1296_jpg.rf.ae4ca0e7e53fbe7fcc3dabc86e88c624.jpg,layer1_build\ds_B\train\52000_20000_3370_1296_jpg.rf.ae4ca0e7e53fbe7fcc3dabc86e88c624.jpg,421,553,112,113,52000_20000
52000_20000_03976,52000_20000,3079.0,1906.0,Healthy,44,420.0,52000_20000_2502_1302_jpg.rf.07ec8cc05b40b2fa83899fbd9393f3f4.jpg,layer1_build\ds_B\valid\52000_20000_2502_1302_jpg.rf.07ec8cc05b40b2fa83899fbd9393f3f4.jpg,552,579,50,50,52000_20000
52000_20000_03977,52000_20000,4617.0,1906.5,Healthy,14,327.0,52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,layer1_build\ds_B\train\52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,647,344,100,101,52000_20000
52000_20000_03978,52000_20000,4421.0,1909.0,Healthy,20,397.0,52000_20000_3868_1282_jpg.rf.03c0a64e7997369ee8c2c17b5b3a9db3.jpg,layer1_build\ds_B\train\52000_20000_3868_1282_jpg.rf.03c0a64e7997369ee8c2c17b5b3a9db3.jpg,497,570,112,114,52000_20000
52000_20000_03979,52000_20000,4818.0,1909.5,Healthy,4,126.0,52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,layer1_build\ds_B\train\52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,842,341,112,113,52000_20000
52000_20000_03980,52000_20000,1334.0,1910.0,Healthy,41,423.0,52000_20000_911_1333_jpg.rf.6252c7b1234dedde3ba167e3110ce914.jpg,layer1_build\ds_B\train\52000_20000_911_1333_jpg.rf.6252c7b1234dedde3ba167e3110ce914.jpg,379,533,88,88,52000_20000
52000_20000_03981,52000_20000,2110.0,1910.0,Healthy,55,468.0,52000_20000_1572_1442_jpg.rf.3be161097cea2a3fc9924a2c0260d8e8.jpg,layer1_build\ds_B\train\52000_20000_1572_1442_jpg.rf.3be161097cea2a3fc9924a2c0260d8e8.jpg,513,443,50,50,52000_20000
52000_20000_03982,52000_20000,1125.5,1912.0,Healthy,50,495.0,52000_20000_613_1383_jpg.rf.fb979f21b021fa692b993fee86e20c34.jpg,layer1_build\ds_B\valid\52000_20000_613_1383_jpg.rf.fb979f21b021fa692b993fee86e20c34.jpg,494,510,37,38,52000_20000
52000_20000_03983,52000_20000,1527.0,1914.0,Unhealthy,48,413.0,52000_20000_1114_1425_jpg.rf.5e4006ca0076c3c397878394e92568d1.jpg,layer1_build\ds_B\test\52000_20000_1114_1425_jpg.rf.5e4006ca0076c3c397878394e92568d1.jpg,388,464,50,50,52000_20000
52000_20000_03984,52000_20000,129.0,1920.0,Healthy,4,115.0,52000_20000_14_1574_jpg.rf.54aa9b148da907a5024fb4fb4aa85649.jpg,layer1_build\ds_B\test\52000_20000_14_1574_jpg.rf.54aa9b148da907a5024fb4fb4aa85649.jpg,90,321,50,50,52000_20000
52000_20000_03985,52000_20000,544.0,1920.0,Healthy,28,458.0,52000_20000_20_1462_jpg.rf.cf918ba5fb2ed76a18ee22a0973d4218.jpg,layer1_build\ds_B\train\52000_20000_20_1462_jpg.rf.cf918ba5fb2ed76a18ee22a0973d4218.jpg,499,433,50,50,52000_20000
52000_20000_03986,52000_20000,630.5,1938.0,Healthy,34,479.0,52000_20000_87_1459_jpg.rf.c300710d760e9e66bd6b165d5aaba51f.jpg,layer1_build\ds_B\train\52000_20000_87_1459_jpg.rf.c300710d760e9e66bd6b165d5aaba51f.jpg,525,460,37,38,52000_20000
52000_20000_03987,52000_20000,4327.5,1942.0,Healthy,22,413.0,52000_20000_3790_1529_jpg.rf.8eea7d38e29a9b7e9466d1ae8c1a6c0e.jpg,layer1_build\ds_B\train\52000_20000_3790_1529_jpg.rf.8eea7d38e29a9b7e9466d1ae8c1a6c0e.jpg,481,356,113,114,52000_20000
52000_20000_03988,52000_20000,2574.5,1943.5,Healthy,47,440.5,52000_20000_2134_1448_jpg.rf.884a064d7f1b94c543eafb85c31f3158.jpg,layer1_build\ds_B\valid\52000_20000_2134_1448_jpg.rf.884a064d7f1b94c543eafb85c31f3158.jpg,409,464,63,63,52000_20000
52000_20000_03989,52000_20000,3932.5,1947.5,Healthy,39,410.5,52000_20000_3522_1531_jpg.rf.415e0fe996124007e4619803f7b6a1a1.jpg,layer1_build\ds_B\valid\52000_20000_3522_1531_jpg.rf.415e0fe996124007e4619803f7b6a1a1.jpg,354,360,113,113,52000_20000
52000_20000_03990,52000_20000,3545.5,1948.0,Healthy,39,439.5,52000_20000_2961_1453_jpg.rf.db39da54aa0731ec9a8c4efb5d611b3a.jpg,layer1_build\ds_B\train\52000_20000_2961_1453_jpg.rf.db39da54aa0731ec9a8c4efb5d611b3a.jpg,522,432,125,126,52000_20000
52000_20000_03991,52000_20000,2387.0,1949.0,Healthy,57,455.0,52000_20000_1873_1380_jpg.rf.5207894f28c3bd2d1546eae9a3234aa1.jpg,layer1_build\ds_B\train\52000_20000_1873_1380_jpg.rf.5207894f28c3bd2d1546eae9a3234aa1.jpg,495,550,38,38,52000_20000
52000_20000_03992,52000_20000,3360.0,1951.0,Healthy,45,442.0,52000_20000_2778_1405_jpg.rf.01f03f0f45eacba850f8eea3983a10b4.jpg,layer1_build\ds_B\train\52000_20000_2778_1405_jpg.rf.01f03f0f45eacba850f8eea3983a10b4.jpg,532,496,100,100,52000_20000
52000_20000_03993,52000_20000,2765.5,1954.0,Healthy,41,477.5,52000_20000_2288_1413_jpg.rf.1cd512e02dc2f78cae65f55899135283.jpg,layer1_build\ds_B\train\52000_20000_2288_1413_jpg.rf.1cd512e02dc2f78cae65f55899135283.jpg,446,510,63,62,52000_20000
52000_20000_03994,52000_20000,1423.5,1955.0,Healthy,42,405.0,52000_20000_829_1550_jpg.rf.01dd392c7725b24a0e074617a35a0d14.jpg,layer1_build\ds_B\train\52000_20000_829_1550_jpg.rf.01dd392c7725b24a0e074617a35a0d14.jpg,551,361,87,88,52000_20000
52000_20000_03995,52000_20000,838.0,1955.5,Healthy,43,433.5,52000_20000_387_1365_jpg.rf.97dabc97575ad9080be4037018ad9252.jpg,layer1_build\ds_B\train\52000_20000_387_1365_jpg.rf.97dabc97575ad9080be4037018ad9252.jpg,432,572,38,37,52000_20000
52000_20000_03996,52000_20000,3742.0,1959.5,Healthy,40,482.5,52000_20000_3233_1477_jpg.rf.f4fe2417ab09488f7349c82cd106aa32.jpg,layer1_build\ds_B\test\52000_20000_3233_1477_jpg.rf.f4fe2417ab09488f7349c82cd106aa32.jpg,453,426,112,113,52000_20000
52000_20000_03997,52000_20000,1629.0,1961.5,Healthy,48,487.5,52000_20000_1114_1425_jpg.rf.5e4006ca0076c3c397878394e92568d1.jpg,layer1_build\ds_B\test\52000_20000_1114_1425_jpg.rf.5e4006ca0076c3c397878394e92568d1.jpg,484,505,62,63,52000_20000
52000_20000_03998,52000_20000,1241.0,1963.5,Healthy,36,466.5,52000_20000_768_1497_jpg.rf.629a4cc7238eac74740ac8cee962a689.jpg,layer1_build\ds_B\train\52000_20000_768_1497_jpg.rf.629a4cc7238eac74740ac8cee962a689.jpg,423,416,100,101,52000_20000
52000_20000_03999,52000_20000,1038.0,1965.5,Healthy,47,464.5,52000_20000_573_1406_jpg.rf.3b6a4eaf5bb7c5b08484de7fdd907da0.jpg,layer1_build\ds_B\train\52000_20000_573_1406_jpg.rf.3b6a4eaf5bb7c5b08484de7fdd907da0.jpg,440,534,50,51,52000_20000
52000_20000_04000,52000_20000,4520.0,1966.5,Healthy,15,424.0,52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,layer1_build\ds_B\train\52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,544,398,112,113,52000_20000
52000_20000_04001,52000_20000,4717.0,1966.5,Healthy,10,227.0,52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,layer1_build\ds_B\train\52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,747,404,100,101,52000_20000
52000_20000_04002,52000_20000,2012.0,1967.0,Healthy,58,451.0,52000_20000_1439_1397_jpg.rf.13c4bae91b06af4f9ee2e2cda6ceb2db.jpg,layer1_build\ds_B\train\52000_20000_1439_1397_jpg.rf.13c4bae91b06af4f9ee2e2cda6ceb2db.jpg,554,551,38,38,52000_20000
52000_20000_04003,52000_20000,4128.0,1969.5,Healthy,31,460.0,52000_20000_3668_1509_jpg.rf.933c37374237254f36240976ec694294.jpg,layer1_build\ds_B\test\52000_20000_3668_1509_jpg.rf.933c37374237254f36240976ec694294.jpg,404,404,112,113,52000_20000
52000_20000_04004,52000_20000,443.0,1971.0,Healthy,21,423.0,52000_20000_20_1462_jpg.rf.cf918ba5fb2ed76a18ee22a0973d4218.jpg,layer1_build\ds_B\train\52000_20000_20_1462_jpg.rf.cf918ba5fb2ed76a18ee22a0973d4218.jpg,404,490,38,38,52000_20000
52000_20000_04005,52000_20000,1832.5,1974.5,Healthy,52,463.5,52000_20000_1369_1503_jpg.rf.1c149e2a3d49e366896b99b3c92000de.jpg,layer1_build\ds_B\train\52000_20000_1369_1503_jpg.rf.1c149e2a3d49e366896b99b3c92000de.jpg,432,440,63,63,52000_20000
52000_20000_04006,52000_20000,3162.0,1977.0,Healthy,44,488.0,52000_20000_2673_1489_jpg.rf.f1f92652dc73a81d1f823d9be5c44e48.jpg,layer1_build\ds_B\train\52000_20000_2673_1489_jpg.rf.f1f92652dc73a81d1f823d9be5c44e48.jpg,470,469,38,38,52000_20000
52000_20000_04007,52000_20000,2487.5,1986.5,Healthy,48,469.5,52000_20000_1948_1432_jpg.rf.0d420ec4c5dde69b340951c988fe3908.jpg,layer1_build\ds_B\valid\52000_20000_1948_1432_jpg.rf.0d420ec4c5dde69b340951c988fe3908.jpg,508,523,63,63,52000_20000
52000_20000_04008,52000_20000,735.5,2003.5,Healthy,37,460.5,52000_20000_179_1440_jpg.rf.0739749c54b95ed71b1a991291985acc.jpg,layer1_build\ds_B\train\52000_20000_179_1440_jpg.rf.0739749c54b95ed71b1a991291985acc.jpg,538,545,37,37,52000_20000
52000_20000_04009,52000_20000,2302.0,2004.5,Healthy,59,483.0,52000_20000_1761_1469_jpg.rf.39d70163adf0de8b7139a066d89d345a.jpg,layer1_build\ds_B\train\52000_20000_1761_1469_jpg.rf.39d70163adf0de8b7139a066d89d345a.jpg,510,504,62,63,52000_20000
52000_20000_04010,52000_20000,530.0,2006.0,Healthy,23,480.0,52000_20000_20_1462_jpg.rf.cf918ba5fb2ed76a18ee22a0973d4218.jpg,layer1_build\ds_B\train\52000_20000_20_1462_jpg.rf.cf918ba5fb2ed76a18ee22a0973d4218.jpg,485,519,50,50,52000_20000
52000_20000_04011,52000_20000,2659.5,2007.0,Healthy,46,501.0,52000_20000_2149_1484_jpg.rf.b6d42f44ab9ac25f02d1e55ab9c829f3.jpg,layer1_build\ds_B\train\52000_20000_2149_1484_jpg.rf.b6d42f44ab9ac25f02d1e55ab9c829f3.jpg,492,504,37,38,52000_20000
52000_20000_04012,52000_20000,3248.0,2008.0,Healthy,46,449.0,52000_20000_2673_1489_jpg.rf.f1f92652dc73a81d1f823d9be5c44e48.jpg,layer1_build\ds_B\train\52000_20000_2673_1489_jpg.rf.f1f92652dc73a81d1f823d9be5c44e48.jpg,550,494,50,50,52000_20000
52000_20000_04013,52000_20000,3450.0,2011.0,Healthy,41,466.0,52000_20000_2961_1453_jpg.rf.db39da54aa0731ec9a8c4efb5d611b3a.jpg,layer1_build\ds_B\train\52000_20000_2961_1453_jpg.rf.db39da54aa0731ec9a8c4efb5d611b3a.jpg,433,501,112,114,52000_20000
52000_20000_04014,52000_20000,331.5,2012.0,Healthy,13,317.5,52000_20000_14_1574_jpg.rf.54aa9b148da907a5024fb4fb4aa85649.jpg,layer1_build\ds_B\test\52000_20000_14_1574_jpg.rf.54aa9b148da907a5024fb4fb4aa85649.jpg,286,407,63,62,52000_20000
52000_20000_04015,52000_20000,1127.0,2012.0,Healthy,48,418.0,52000_20000_573_1406_jpg.rf.3b6a4eaf5bb7c5b08484de7fdd907da0.jpg,layer1_build\ds_B\train\52000_20000_573_1406_jpg.rf.3b6a4eaf5bb7c5b08484de7fdd907da0.jpg,529,581,50,50,52000_20000
52000_20000_04016,52000_20000,1725.0,2012.5,Healthy,51,421.5,52000_20000_1294_1410_jpg.rf.4865d416d764f822c3b9455f22579bad.jpg,layer1_build\ds_B\test\52000_20000_1294_1410_jpg.rf.4865d416d764f822c3b9455f22579bad.jpg,400,571,62,63,52000_20000
52000_20000_04017,52000_20000,4032.0,2013.5,Healthy,37,482.5,52000_20000_3522_1531_jpg.rf.415e0fe996124007e4619803f7b6a1a1.jpg,layer1_build\ds_B\valid\52000_20000_3522_1531_jpg.rf.415e0fe996124007e4619803f7b6a1a1.jpg,460,432,100,101,52000_20000
52000_20000_04018,52000_20000,1526.0,2014.0,Healthy,49,475.0,52000_20000_1051_1522_jpg.rf.a4ce8afde98a9fb5bab7d5f993b79b6f.jpg,layer1_build\ds_B\valid\52000_20000_1051_1522_jpg.rf.a4ce8afde98a9fb5bab7d5f993b79b6f.jpg,450,467,50,50,52000_20000
52000_20000_04019,52000_20000,2880.5,2016.5,Healthy,43,420.5,52000_20000_2288_1413_jpg.rf.1cd512e02dc2f78cae65f55899135283.jpg,layer1_build\ds_B\train\52000_20000_2288_1413_jpg.rf.1cd512e02dc2f78cae65f55899135283.jpg,561,572,63,63,52000_20000
52000_20000_04020,52000_20000,4623.0,2016.5,Healthy,15,321.0,52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,layer1_build\ds_B\train\52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,653,454,100,101,52000_20000
52000_20000_04021,52000_20000,1912.0,2019.5,Healthy,56,481.0,52000_20000_1369_1503_jpg.rf.1c149e2a3d49e366896b99b3c92000de.jpg,layer1_build\ds_B\train\52000_20000_1369_1503_jpg.rf.1c149e2a3d49e366896b99b3c92000de.jpg,518,491,50,51,52000_20000
52000_20000_04022,52000_20000,4423.5,2020.0,Healthy,22,503.5,52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,layer1_build\ds_B\train\52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,447,451,113,114,52000_20000
52000_20000_04023,52000_20000,3836.5,2021.0,Healthy,37,420.5,52000_20000_3233_1477_jpg.rf.f4fe2417ab09488f7349c82cd106aa32.jpg,layer1_build\ds_B\test\52000_20000_3233_1477_jpg.rf.f4fe2417ab09488f7349c82cd106aa32.jpg,541,481,125,126,52000_20000
52000_20000_04024,52000_20000,3651.0,2021.5,Healthy,39,469.5,52000_20000_3103_1552_jpg.rf.b01a197700b1117713ae2c5ef8c9278c.jpg,layer1_build\ds_B\valid\52000_20000_3103_1552_jpg.rf.b01a197700b1117713ae2c5ef8c9278c.jpg,498,419,100,101,52000_20000
52000_20000_04025,52000_20000,2109.0,2022.0,Healthy,57,470.0,52000_20000_1563_1468_jpg.rf.9b9d82bbe8d43bb3c899fd2ac1647e08.jpg,layer1_build\ds_B\train\52000_20000_1563_1468_jpg.rf.9b9d82bbe8d43bb3c899fd2ac1647e08.jpg,527,535,38,38,52000_20000
52000_20000_04026,52000_20000,954.0,2022.5,Healthy,46,402.5,52000_20000_507_1620_jpg.rf.152add86b9119f7b01db065acfea9a88.jpg,layer1_build\ds_B\train\52000_20000_507_1620_jpg.rf.152add86b9119f7b01db065acfea9a88.jpg,422,377,50,51,52000_20000
52000_20000_04027,52000_20000,4806.0,2022.5,Healthy,5,138.0,52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,layer1_build\ds_B\train\52000_20000_3920_1512_jpg.rf.35f38ac08130c059e4043117713f4c27.jpg,830,454,112,113,52000_20000
52000_20000_04028,52000_20000,1327.0,2023.0,Healthy,42,473.0,52000_20000_829_1550_jpg.rf.01dd392c7725b24a0e074617a35a0d14.jpg,layer1_build\ds_B\train\52000_20000_829_1550_jpg.rf.01dd392c7725b24a0e074617a35a0d14.jpg,454,429,88,88,52000_20000
52000_20000_04029,52000_20000,3077.0,2023.5,Healthy,46,472.0,52000_20000_2525_1502_jpg.rf.109068db73942b7e99eac3317030aeb1.jpg,layer1_build\ds_B\train\52000_20000_2525_1502_jpg.rf.109068db73942b7e99eac3317030aeb1.jpg,527,496,50,51,52000_20000
52000_20000_04030,52000_20000,2206.5,2029.0,Healthy,62,447.0,52000_20000_1693_1582_jpg.rf.4f0646467c10610df721c1c370531000.jpg,layer1_build\ds_B\train\52000_20000_1693_1582_jpg.rf.4f0646467c10610df721c1c370531000.jpg,495,428,37,38,52000_20000
52000_20000_04031,52000_20000,4224.0,2030.5,Healthy,29,468.0,52000_20000_3668_1509_jpg.rf.933c37374237254f36240976ec694294.jpg,layer1_build\ds_B\test\52000_20000_3668_1509_jpg.rf.933c37374237254f36240976ec694294.jpg,500,465,112,113,52000_20000
52000_20000_04032,52000_20000,2575.0,2043.0,Healthy,49,474.0,52000_20000_2101_1518_jpg.rf.9c55ff4ecd22c670df40b189ba3d7aee.jpg,layer1_build\ds_B\train\52000_20000_2101_1518_jpg.rf.9c55ff4ecd22c670df40b189ba3d7aee.jpg,449,500,50,50,52000_20000
52000_20000_04033,52000_20000,2763.0,2044.5,Healthy,43,410.0,52000_20000_2149_1484_jpg.rf.b6d42f44ab9ac25f02d1e55ab9c829f3.jpg,layer1_build\ds_B\train\52000_20000_2149_1484_jpg.rf.b6d42f44ab9ac25f02d1e55ab9c829f3.jpg,583,529,62,63,52000_20000
52000_20000_04034,52000_20000,3941.0,2056.5,Healthy,40,473.0,52000_20000_3468_1575_jpg.rf.245280a8b087cdab6df9f56ada5d95d2.jpg,layer1_build\ds_B\train\52000_20000_3468_1575_jpg.rf.245280a8b087cdab6df9f56ada5d95d2.jpg,417,425,112,113,52000_20000
52000_20000_04035,52000_20000,432.0,2063.0,Healthy,16,418.0,52000_20000_14_1574_jpg.rf.54aa9b148da907a5024fb4fb4aa85649.jpg,layer1_build\ds_B\test\52000_20000_14_1574_jpg.rf.54aa9b148da907a5024fb4fb4aa85649.jpg,387,458,62,62,52000_20000
52000_20000_04036,52000_20000,2385.0,2068.0,Healthy,59,488.0,52000_20000_1878_1580_jpg.rf.5d4311f4988be0a7642f44920eb788d3.jpg,layer1_build\ds_B\valid\52000_20000_1878_1580_jpg.rf.5d4311f4988be0a7642f44920eb788d3.jpg,488,469,38,38,52000_20000
52000_20000_04037,52000_20000,1041.0,2068.5,Healthy,48,448.5,52000_20000_507_1620_jpg.rf.152add86b9119f7b01db065acfea9a88.jpg,layer1_build\ds_B\train\52000_20000_507_1620_jpg.rf.152add86b9119f7b01db065acfea9a88.jpg,503,417,62,63,52000_20000
52000_20000_04038,52000_20000,2962.0,2069.0,Healthy,44,481.0,52000_20000_2481_1573_jpg.rf.a1aa1857885350a0f5322aaf9afbde6a.jpg,layer1_build\ds_B\test\52000_20000_2481_1573_jpg.rf.a1aa1857885350a0f5322aaf9afbde6a.jpg,456,471,50,50,52000_20000
